review,sentiment,label,review_cleaned
Món ăn quá nhạt.,negative,0,món ăn quá nhạt.
Nước uống ngon.,positive,2,nước uống ngon.
Giá hơi mắc.,neutral,1,giá hơi mắc.
Thịt bị hôi.,negative,0,thịt bị hôi.
Quán sạch sẽ.,positive,2,quán sạch sẽ.
Bị tính tiền sai.,negative,0,bị tính tiền sai.
Món ăn ra nhanh.,positive,2,món ăn ra nhanh.
Ăn tạm được.,neutral,1,ăn tạm được.
Chủ quán khó tính.,negative,0,chủ quán khó tính.
Rất đáng tiền.,positive,2,rất đáng tiền.
Chỗ gửi xe chật.,negative,0,chỗ gửi xe chật.
Món bún ngon.,positive,2,món bún ngon.
Không gian đẹp.,positive,2,không gian đẹp.
Mì gói cứng.,negative,0,mì gói cứng.
Bánh ngọt ngon.,positive,2,bánh ngọt ngon.
Hết chỗ.,negative,0,hết chỗ.
Chỉ uống nước.,neutral,1,chỉ uống nước.
Lẩu ngon lắm.,positive,2,lẩu ngon lắm.
Rau héo.,negative,0,rau héo.
Bánh ngon.,positive,2,bánh ngon.
Đợi lâu.,negative,0,đợi lâu.
Tạm ổn.,neutral,1,tạm ổn.
Rất ngon.,positive,2,rất ngon.
Dở ẹc.,negative,0,dở ẹc.
Nên thử.,positive,2,nên thử.
Hơi ít.,neutral,1,hơi ít.
Mất tiền.,negative,0,mất tiền.
Tuyệt vời.,positive,2,tuyệt vời.
Món dở.,negative,0,món dở.
Giá cao.,neutral,1,giá cao.
Thích lắm.,positive,2,thích lắm.
Quá dở.,negative,0,quá dở.
Rẻ.,positive,2,rẻ.
Hơi xa.,neutral,1,hơi xa.
Cạch mặt.,negative,0,cạch mặt.
Ngon.,positive,2,ngon.
Bình thường.,neutral,1,bình thường.
Bị lừa.,negative,0,bị lừa.
Sẽ mua.,positive,2,sẽ mua.
Không ngon.,negative,0,không ngon.
Vừa miệng.,neutral,1,vừa miệng.
Ngon cực.,positive,2,ngon cực.
Quá tệ.,negative,0,quá tệ.
Giá mềm.,positive,2,giá mềm.
Hơi cay.,neutral,1,hơi cay.
Mất thời gian.,negative,0,mất thời gian.
Rất hài lòng.,positive,2,rất hài lòng.
Chỗ ngồi bẩn.,negative,0,chỗ ngồi bẩn.
Tạm chấp nhận.,neutral,1,tạm chấp nhận.
Ngọt.,positive,2,ngọt.
Thịt mỡ.,negative,0,thịt mỡ.
Tuyệt.,positive,2,tuyệt.
Sạch sẽ.,neutral,1,sạch sẽ.
Không đủ.,negative,0,không đủ.
Xuất sắc.,positive,2,xuất sắc.
Quá mặn.,negative,0,quá mặn.
Thoáng.,neutral,1,thoáng.
Nên ăn.,positive,2,nên ăn.
"Giao hàng nhanh thật, mới 2 tuần đã nhận được. Quá ấn tượng.",negative,0,"giao hàng nhanh thật, mới 2 tuần đã nhận được. quá ấn tượng."
"Sản phẩm tốt, nhưng dịch vụ vận chuyển thì nên xem lại, hộp móp hết.",neutral,1,"sản phẩm tốt, nhưng dịch vụ vận chuyển thì nên xem lại, hộp móp hết."
Vải bị xù lông chỉ sau một lần giặt. Chất lượng quá tệ.,negative,0,vải bị xù lông chỉ sau một lần giặt. chất lượng quá tệ.
Tôi không nghĩ là với giá này có thể mua được sản phẩm tốt như vậy.,positive,2,tôi không nghĩ là với giá này có thể mua được sản phẩm tốt như vậy.
"Màn hình có một điểm chết nhỏ xíu, nhưng thôi không ảnh hưởng lắm.",neutral,1,"màn hình có một điểm chết nhỏ xíu, nhưng thôi không ảnh hưởng lắm."
"Đã nhận hàng. Đóng gói rất kỹ. Bọc 3 lớp, mở mệt luôn.",positive,2,"đã nhận hàng. đóng gói rất kỹ. bọc 3 lớp, mở mệt luôn."
Chất lượng âm thanh còn tốt hơn cái tai nghe cũ đắt gấp đôi của tôi.,positive,2,chất lượng âm thanh còn tốt hơn cái tai nghe cũ đắt gấp đôi của tôi.
Shop hứa tặng quà mà chả thấy quà đâu. Làm ăn không giữ chữ tín.,negative,0,shop hứa tặng quà mà chả thấy quà đâu. làm ăn không giữ chữ tín.
"Cũng được, dùng làm máy phụ thì ổn.",neutral,1,"cũng được, dùng làm máy phụ thì ổn."
Sản phẩm này là một sự lãng phí tiền bạc. Đừng ai mua.,negative,0,sản phẩm này là một sự lãng phí tiền bạc. đừng ai mua.
Màu sắc ở ngoài còn đẹp hơn trong ảnh. Rất ưng.,positive,2,màu sắc ở ngoài còn đẹp hơn trong ảnh. rất ưng.
"Sản phẩm dùng nóng máy, không biết có an toàn không.",negative,0,"sản phẩm dùng nóng máy, không biết có an toàn không."
So với cái cũ thì cái này dùng thích hơn hẳn.,positive,2,so với cái cũ thì cái này dùng thích hơn hẳn.
"Chưa dùng nên chưa đánh giá chất lượng, nhưng giao hàng rất nhanh.",neutral,1,"chưa dùng nên chưa đánh giá chất lượng, nhưng giao hàng rất nhanh."
Lừa đảo. Quảng cáo 500GB mà về có 50GB. Yêu cầu hoàn tiền.,negative,0,lừa đảo. quảng cáo 500gb mà về có 50gb. yêu cầu hoàn tiền.
"Thiết kế thông minh, tiết kiệm diện tích. Rất hài lòng.",positive,2,"thiết kế thông minh, tiết kiệm diện tích. rất hài lòng."
"Mùi hơi nồng, nhưng chắc vài hôm là hết.",neutral,1,"mùi hơi nồng, nhưng chắc vài hôm là hết."
Hàng về không hoạt động. Shop bắt tôi tự mang đi bảo hành. Quá tệ.,negative,0,hàng về không hoạt động. shop bắt tôi tự mang đi bảo hành. quá tệ.
"Shop gói hàng cẩn thận, có thư cảm ơn viết tay. Cảm động.",positive,2,"shop gói hàng cẩn thận, có thư cảm ơn viết tay. cảm động."
"Chất lượng thì bình thường, được cái giá rẻ.",neutral,1,"chất lượng thì bình thường, được cái giá rẻ."
Hàng dỏm. Dùng được 1 ngày thì bung chỉ.,negative,0,hàng dỏm. dùng được 1 ngày thì bung chỉ.
Hoạt động hoàn hảo. Cắm điện là chạy. Rất dễ sử dụng.,positive,2,hoạt động hoàn hảo. cắm điện là chạy. rất dễ sử dụng.
Chờ shop phản hồi tin nhắn chắc tới mùa quýt.,negative,0,chờ shop phản hồi tin nhắn chắc tới mùa quýt.
"Kích thước vừa vặn, chất liệu co giãn tốt, mặc rất thoải mái.",positive,2,"kích thước vừa vặn, chất liệu co giãn tốt, mặc rất thoải mái."
"Hơi thất vọng, không tốt như mong đợi của tôi.",neutral,1,"hơi thất vọng, không tốt như mong đợi của tôi."
"Sản phẩm bị lỗi, shop đã đổi cái mới rất nhanh, không lằng nhằng.",positive,2,"sản phẩm bị lỗi, shop đã đổi cái mới rất nhanh, không lằng nhằng."
Hàng về vỡ tan tành. Yêu cầu shop giải quyết.,negative,0,hàng về vỡ tan tành. yêu cầu shop giải quyết.
"Cũng được, không có gì để chê.",neutral,1,"cũng được, không có gì để chê."
Sản phẩm này là một sự thay đổi cuộc chơi. Rất đáng tiền.,positive,2,sản phẩm này là một sự thay đổi cuộc chơi. rất đáng tiền.
"Hàng giao sai màu, sai kích cỡ. Shop làm ăn ẩu quá.",negative,0,"hàng giao sai màu, sai kích cỡ. shop làm ăn ẩu quá."
"Pin trâu thật, dùng 2 ngày chưa hết pin.",positive,2,"pin trâu thật, dùng 2 ngày chưa hết pin."
"Mới dùng thử, thấy cũng tạm, để xem độ bền thế nào.",neutral,1,"mới dùng thử, thấy cũng tạm, để xem độ bền thế nào."
Hàng fake. Nhìn đường may là biết. Đừng ai bị lừa.,negative,0,hàng fake. nhìn đường may là biết. đừng ai bị lừa.
Dịch vụ 5 sao. Từ tư vấn đến hậu mãi đều rất tốt.,positive,2,dịch vụ 5 sao. từ tư vấn đến hậu mãi đều rất tốt.
"Sản phẩm không có hướng dẫn sử dụng tiếng Việt, hơi bất tiện.",neutral,1,"sản phẩm không có hướng dẫn sử dụng tiếng việt, hơi bất tiện."
"Chất lượng quá kém, không xứng đáng với giá tiền.",negative,0,"chất lượng quá kém, không xứng đáng với giá tiền."
Rất ưng ý. Sẽ tiếp tục ủng hộ shop.,positive,2,rất ưng ý. sẽ tiếp tục ủng hộ shop.
"Giao hàng thì nhanh, nhưng sản phẩm bị trầy xước.",negative,0,"giao hàng thì nhanh, nhưng sản phẩm bị trầy xước."
"Nhìn chung là ổn, không có gì phàn nàn.",neutral,1,"nhìn chung là ổn, không có gì phàn nàn."
Shop giao hàng nhanh như điện. Hôm qua đặt hôm nay có.,positive,2,shop giao hàng nhanh như điện. hôm qua đặt hôm nay có.
Sản phẩm không có tác dụng gì. Dùng như không dùng.,negative,0,sản phẩm không có tác dụng gì. dùng như không dùng.
"Chất lượng gia công tốt, các chi tiết sắc nét.",positive,2,"chất lượng gia công tốt, các chi tiết sắc nét."
Giá này mà đòi hỏi gì hơn. Tạm chấp nhận được.,neutral,1,giá này mà đòi hỏi gì hơn. tạm chấp nhận được.
"Hàng về thiếu ốc vít, không lắp được. Liên hệ shop ngay.",negative,0,"hàng về thiếu ốc vít, không lắp được. liên hệ shop ngay."
Sản phẩm này là một sự đầu tư thông minh. Rất hiệu quả.,positive,2,sản phẩm này là một sự đầu tư thông minh. rất hiệu quả.
"Hơi khó dùng cho người mới, nhưng quen rồi thì rất tiện.",neutral,1,"hơi khó dùng cho người mới, nhưng quen rồi thì rất tiện."
Quá thất vọng. Hàng không giống hình.,negative,0,quá thất vọng. hàng không giống hình.
"Đóng gói sản phẩm rất chắc chắn, không sợ móp méo.",positive,2,"đóng gói sản phẩm rất chắc chắn, không sợ móp méo."
Mua về không dùng được. Shop không cho đổi trả.,negative,0,mua về không dùng được. shop không cho đổi trả.
"Chất lượng vừa phải, phù hợp với túi tiền.",neutral,1,"chất lượng vừa phải, phù hợp với túi tiền."
"Vải đẹp, may kỹ, form chuẩn. Rất đáng tiền.",positive,2,"vải đẹp, may kỹ, form chuẩn. rất đáng tiền."
"Máy chạy kêu quá to, ảnh hưởng đến người xung quanh.",negative,0,"máy chạy kêu quá to, ảnh hưởng đến người xung quanh."
Dùng 1 tháng rồi mọi thứ vẫn tốt. Sẽ mua lại.,positive,2,dùng 1 tháng rồi mọi thứ vẫn tốt. sẽ mua lại.
"Đã nhận hàng. Đúng mẫu mã, đúng số lượng.",neutral,1,"đã nhận hàng. đúng mẫu mã, đúng số lượng."
"Sản phẩm bị lỗi, shop đã hỗ trợ đổi trả rất nhanh.",positive,2,"sản phẩm bị lỗi, shop đã hỗ trợ đổi trả rất nhanh."
Hàng hết hạn sử dụng. Shop làm ăn cẩu thả quá.,negative,0,hàng hết hạn sử dụng. shop làm ăn cẩu thả quá.
"Cũng bình thường, không thần thánh như quảng cáo.",neutral,1,"cũng bình thường, không thần thánh như quảng cáo."
Sản phẩm này là một nỗi thất vọng lớn.,negative,0,sản phẩm này là một nỗi thất vọng lớn.
Rất hài lòng. Sẽ giới thiệu cho bạn bè.,positive,2,rất hài lòng. sẽ giới thiệu cho bạn bè.
"Chất lượng không ổn định. Mua 2 lần, 1 lần tốt, 1 lần tệ.",neutral,1,"chất lượng không ổn định. mua 2 lần, 1 lần tốt, 1 lần tệ."
"Hàng về vỡ 1 góc, chắc do vận chuyển. Shop nên bọc kỹ hơn.",negative,0,"hàng về vỡ 1 góc, chắc do vận chuyển. shop nên bọc kỹ hơn."
"Shop tư vấn nhiệt tình, kiên nhẫn. Rất chuyên nghiệp.",positive,2,"shop tư vấn nhiệt tình, kiên nhẫn. rất chuyên nghiệp."
"Màu sắc không tươi như ảnh, hơi bị xỉn màu.",neutral,1,"màu sắc không tươi như ảnh, hơi bị xỉn màu."
Sản phẩm dỏm. Dùng được 3 hôm là hỏng.,negative,0,sản phẩm dỏm. dùng được 3 hôm là hỏng.
Hoàn hảo. Không có điểm gì để chê.,positive,2,hoàn hảo. không có điểm gì để chê.
Giao hàng trễ hẹn làm lỡ việc của tôi.,negative,0,giao hàng trễ hẹn làm lỡ việc của tôi.
"Mùi thơm, dễ chịu. Dùng rất thư giãn.",positive,2,"mùi thơm, dễ chịu. dùng rất thư giãn."
"Tôi thấy chất lượng cũng được, không đến nỗi tệ.",neutral,1,"tôi thấy chất lượng cũng được, không đến nỗi tệ."
"Đóng gói sơ sài, hộp rách nát. May mà hàng không sao.",neutral,1,"đóng gói sơ sài, hộp rách nát. may mà hàng không sao."
Shop bán hàng fake. Yêu cầu hoàn tiền ngay lập tức.,negative,0,shop bán hàng fake. yêu cầu hoàn tiền ngay lập tức.
Sản phẩm vượt ngoài mong đợi. Quá xịn.,positive,2,sản phẩm vượt ngoài mong đợi. quá xịn.
"Chất vải nóng, mặc bí, không thấm mồ hôi.",negative,0,"chất vải nóng, mặc bí, không thấm mồ hôi."
Tạm hài lòng. Hy vọng dùng bền.,neutral,1,tạm hài lòng. hy vọng dùng bền.
"Shop giao nhầm size. Đổi trả lằng nhằng, mất thời gian.",negative,0,"shop giao nhầm size. đổi trả lằng nhằng, mất thời gian."
"Thiết kế đẹp, tinh tế, nhìn rất sang trọng.",positive,2,"thiết kế đẹp, tinh tế, nhìn rất sang trọng."
Sản phẩm bị rỉ sét. Hàng cũ à?,negative,0,sản phẩm bị rỉ sét. hàng cũ à?
Hơi nhỏ so với tưởng tượng của tôi.,neutral,1,hơi nhỏ so với tưởng tượng của tôi.
"Shop bán hàng có tâm, check code ra hàng chuẩn.",positive,2,"shop bán hàng có tâm, check code ra hàng chuẩn."
Pin yếu. Dùng chưa được 1 tiếng đã hết.,negative,0,pin yếu. dùng chưa được 1 tiếng đã hết.
"Mới dùng thử, thấy cũng ổn.",neutral,1,"mới dùng thử, thấy cũng ổn."
"Làm ăn vô trách nhiệm. Giao hàng thiếu, báo shop không thèm trả lời.",negative,0,"làm ăn vô trách nhiệm. giao hàng thiếu, báo shop không thèm trả lời."
Dịch vụ tuyệt vời. Giao hàng nhanh. Sản phẩm chất lượng.,positive,2,dịch vụ tuyệt vời. giao hàng nhanh. sản phẩm chất lượng.
Thái độ nhân viên giao hàng rất tệ. Yêu cầu shop làm việc lại.,negative,0,thái độ nhân viên giao hàng rất tệ. yêu cầu shop làm việc lại.
Chất lượng âm thanh ổn so với giá tiền.,neutral,1,chất lượng âm thanh ổn so với giá tiền.
"Vải đẹp, không bị nhăn, mặc lên rất đứng form.",positive,2,"vải đẹp, không bị nhăn, mặc lên rất đứng form."
"Hàng bị lỗi, shop đã gửi bù cái mới ngay. Rất uy tín.",positive,2,"hàng bị lỗi, shop đã gửi bù cái mới ngay. rất uy tín."
Hàng về không hoạt động. Shop bắt tôi quay video. Rất phiền phức.,negative,0,hàng về không hoạt động. shop bắt tôi quay video. rất phiền phức.
Sản phẩm cũng bình thường. Không có gì đặc sắc.,neutral,1,sản phẩm cũng bình thường. không có gì đặc sắc.
Mua về không dùng được. Phí tiền.,negative,0,mua về không dùng được. phí tiền.
Rất đáng tiền. Sản phẩm hoàn thiện tốt.,positive,2,rất đáng tiền. sản phẩm hoàn thiện tốt.
"Giao hàng lâu, shop ngâm đơn 5 ngày.",negative,0,"giao hàng lâu, shop ngâm đơn 5 ngày."
"Đóng gói tạm được, hộp hơi móp méo.",neutral,1,"đóng gói tạm được, hộp hơi móp méo."
Shop này lừa đảo. Mọi người cẩn thận.,negative,0,shop này lừa đảo. mọi người cẩn thận.
Sản phẩm này là cứu cánh của tôi. Rất hiệu quả.,positive,2,sản phẩm này là cứu cánh của tôi. rất hiệu quả.
Chất lượng thì cũng được nhưng giá này là hơi chát.,neutral,1,chất lượng thì cũng được nhưng giá này là hơi chát.
